#Lam= 670 dx= 0.100000,0.100000,0.200000 fs= 530
-1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 0.258349 0.256491 0.255699 0.255438 0.255209 0.253493 0.252435 0.249806 0.248896 0.250085 0.251690 0.252242 0.254324 0.254901 0.256498 0.259194 0.260645 0.262561 0.264440 0.267539 0.271420 0.273942 0.276472 0.278505 0.281342 0.284162 0.287656 0.291874 0.295350 0.299116 0.302266 0.305386 0.307636 0.310338 0.313616 0.317189 0.321501 0.326169 0.330813 0.335034 0.338738 0.342115 0.344889 0.347281 0.349914 0.352520 0.354927 0.358280 0.361546 0.365114 0.368375 0.371751 0.375472 0.378979 0.382229 0.385114 0.388220 0.390730 0.393906 0.396750 0.400106 0.402837 0.405625 0.408557 0.411101 0.413324 0.415447 0.418077 0.420942 0.424055 0.426659 0.429304 0.431315 0.433255 0.436365 0.438760 0.442613 0.446044 0.450345 0.453932 0.458435 0.462529 0.465621 0.468327 0.471023 0.474072 0.477612 0.483261 0.487342 0.491582 0.496974 0.501114 0.508076 0.515719 0.523506 0.530697 0.538890 0.545802 0.554307 0.561409 0.566769 0.572631 0.579967 0.585825 0.592248 0.597789 0.602519 0.608817 0.614528 0.620477 0.624107 0.626775 0.629818 0.632615 0.636525 0.640686 0.645095 0.648794 0.651719 0.654449 0.656026 0.657967 0.659605 0.661697 0.663408 0.664610 0.665323 0.665696 0.665897 0.665828 0.665536 0.664968 0.663408 0.661718 0.659617 0.657077 0.655318 0.652295 0.649270 0.645694 0.640545 0.636567 0.630684 0.622945 0.618854 0.612654 0.608092 0.604872 0.602604 0.598639 0.596978 0.593393 0.591323 0.588685 0.586191 0.584719 0.583577 0.582743 0.581802 0.580594 0.579067 0.577280 0.575361 0.573336 0.571268 0.569147 0.566763 0.563957 0.560793 0.557207 0.553349 0.549254 0.545308 0.541498 0.537760 0.533750 0.529684 0.524777 0.518810 0.512966 0.507047 0.500973 0.494843 0.489115 0.483285 0.477268 0.471573 0.465747 0.459709 0.453615 0.447229 0.440690 0.433557 0.426887 0.420494 0.414499 0.408574 0.402823 0.396233 0.390362 0.384247 0.379188 0.373622 0.368005 0.362502 0.356725 0.350498 0.343780 0.338122 0.332147 0.326588 0.320789 0.315706 0.310804 0.305396 0.300025 0.294796 0.289831 0.284931 0.280601 0.276198 0.272098 0.267226 0.262705 0.257743 0.252599 0.249991 0.246593 0.245590 0.243581 0.242287 0.241444 0.239705 0.240903 0.244586 0.245442 0.249626 0.253027 0.253878 0.255565 0.258111 0.256632 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 0.261943 0.260462 0.260101 0.260123 0.259854 0.257734 0.256276 0.253483 0.252610 0.253738 0.254990 0.255169 0.257122 0.257939 0.260143 0.263551 0.265339 0.266917 0.268258 0.270784 0.274448 0.277141 0.280292 0.283045 0.286121 0.288761 0.291663 0.295038 0.297972 0.301625 0.304807 0.308225 0.311099 0.314417 0.318255 0.321865 0.325752 0.329703 0.333504 0.337011 0.340100 0.343182 0.346091 0.348947 0.352210 0.355466 0.358453 0.362097 0.365207 0.368459 0.371110 0.373818 0.377138 0.380585 0.384081 0.387216 0.390287 0.392581 0.395195 0.397543 0.401084 0.404253 0.407505 0.410588 0.412974 0.415011 0.416976 0.419293 0.421856 0.424728 0.427173 0.429815 0.431966 0.433983 0.436958 0.439194 0.442833 0.446003 0.449997 0.453065 0.457050 0.460910 0.464127 0.467103 0.469750 0.471921 0.474151 0.478583 0.482222 0.486931 0.493061 0.497687 0.505017 0.512665 0.520336 0.527202 0.534939 0.541070 0.548607 0.554940 0.560539 0.567479 0.576120 0.583196 0.590462 0.595625 0.599078 0.603895 0.608573 0.614171 0.618679 0.622913 0.627387 0.630843 0.634289 0.637735 0.641012 0.643715 0.645987 0.648555 0.649933 0.651695 0.652943 0.654408 0.655628 0.656586 0.657459 0.658424 0.659448 0.660319 0.660785 0.660549 0.658905 0.656672 0.653773 0.650509 0.648184 0.645034 0.642258 0.638766 0.633676 0.630042 0.625023 0.618329 0.614649 0.608184 0.602597 0.598751 0.596291 0.592155 0.590810 0.587979 0.586360 0.584260 0.582030 0.580455 0.578938 0.577577 0.576110 0.574516 0.572760 0.570860 0.568839 0.566580 0.564250 0.561834 0.559250 0.556432 0.553676 0.550823 0.547923 0.544664 0.541395 0.537847 0.534012 0.529839 0.525626 0.520692 0.514906 0.509026 0.503041 0.496928 0.490933 0.485563 0.480199 0.474349 0.468497 0.462033 0.455027 0.448051 0.441311 0.435277 0.429307 0.424003 0.418666 0.413036 0.406880 0.400479 0.393309 0.387305 0.381305 0.376657 0.371493 0.366163 0.360812 0.355273 0.349033 0.342483 0.337046 0.331641 0.326449 0.320715 0.315834 0.311191 0.306236 0.301103 0.296012 0.290987 0.286210 0.281879 0.277330 0.272994 0.267939 0.263542 0.259119 0.254894 0.252908 0.249775 0.248485 0.245910 0.244538 0.244410 0.243703 0.245240 0.248349 0.248479 0.252213 0.256153 0.257822 0.259921 0.262614 0.260620 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 0.264410 0.263412 0.263328 0.263195 0.262560 0.259930 0.258217 0.255577 0.255084 0.256452 0.257544 0.257558 0.259421 0.260667 0.263752 0.267983 0.270127 0.271442 0.272099 0.274077 0.277320 0.280254 0.284005 0.287511 0.290955 0.293534 0.296014 0.298716 0.300942 0.304299 0.307440 0.311233 0.314741 0.318941 0.323483 0.327397 0.331082 0.334489 0.337528 0.340321 0.343070 0.345789 0.348831 0.352150 0.355931 0.359863 0.363486 0.367615 0.370755 0.373899 0.376231 0.378432 0.381237 0.384451 0.387783 0.390914 0.394048 0.396446 0.399004 0.401405 0.405109 0.408306 0.411316 0.414215 0.416660 0.418986 0.421431 0.424078 0.426618 0.429266 0.431375 0.433707 0.435844 0.437945 0.440855 0.442920 0.446089 0.448706 0.452042 0.454412 0.457690 0.461191 0.464573 0.468143 0.471301 0.473421 0.474960 0.478457 0.481536 0.486407 0.492957 0.498019 0.505555 0.512742 0.519679 0.525839 0.533338 0.539724 0.547675 0.554625 0.560765 0.568162 0.576538 0.583204 0.590026 0.594565 0.597139 0.601157 0.605518 0.611276 0.616372 0.621579 0.626929 0.630589 0.633398 0.635952 0.638525 0.640950 0.643238 0.646362 0.648470 0.650712 0.651954 0.653018 0.653504 0.653745 0.654044 0.654509 0.655035 0.655773 0.656305 0.656405 0.655297 0.653579 0.650891 0.647442 0.644559 0.640831 0.637466 0.633509 0.628248 0.625010 0.620792 0.615098 0.612219 0.606115 0.599816 0.595623 0.592046 0.586731 0.584985 0.582035 0.580696 0.579642 0.578519 0.577708 0.576547 0.575202 0.573610 0.571830 0.569916 0.567876 0.565586 0.562902 0.559998 0.556973 0.553891 0.550834 0.548031 0.545413 0.542712 0.539620 0.536174 0.532324 0.528051 0.523478 0.519110 0.514208 0.509029 0.503727 0.498254 0.492622 0.487032 0.481912 0.476618 0.470590 0.464296 0.457124 0.449394 0.441803 0.434923 0.429204 0.424111 0.419506 0.414472 0.408728 0.402119 0.395252 0.387777 0.381856 0.375852 0.371114 0.365981 0.360678 0.355348 0.350279 0.344576 0.338407 0.333195 0.328090 0.323077 0.317211 0.312352 0.307988 0.303303 0.298483 0.293748 0.288885 0.284035 0.279502 0.274707 0.270437 0.265777 0.262144 0.258649 0.255147 0.253204 0.249603 0.247733 0.244847 0.244046 0.245081 0.245467 0.247566 0.250564 0.250169 0.253320 0.257654 0.259283 0.261795 0.264752 0.262788 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 0.269922 0.268761 0.268500 0.267966 0.267062 0.264407 0.262863 0.260633 0.260590 0.262303 0.263496 0.263642 0.265615 0.267188 0.270557 0.274985 0.276995 0.278003 0.278425 0.280401 0.283767 0.286939 0.290837 0.294512 0.297649 0.300020 0.302269 0.304921 0.307070 0.310680 0.314261 0.318368 0.322156 0.326449 0.331036 0.334864 0.338432 0.341662 0.344881 0.347928 0.351101 0.354233 0.357770 0.361405 0.365359 0.369260 0.372778 0.376846 0.379642 0.382690 0.384904 0.387040 0.389573 0.392338 0.395429 0.398497 0.401704 0.404408 0.407369 0.409949 0.413442 0.416115 0.418442 0.420803 0.423184 0.425921 0.428854 0.431867 0.434567 0.437156 0.439067 0.441233 0.443283 0.445305 0.448064 0.449776 0.452477 0.454496 0.457371 0.459328 0.462153 0.465238 0.468243 0.471859 0.475298 0.477775 0.479442 0.482733 0.485453 0.490213 0.496658 0.501755 0.509272 0.515621 0.521619 0.527112 0.534649 0.541852 0.550950 0.558805 0.564946 0.571317 0.577831 0.582840 0.588723 0.593443 0.596861 0.602062 0.607245 0.613067 0.617618 0.621883 0.626340 0.629260 0.631390 0.633936 0.636938 0.640226 0.643254 0.647326 0.650168 0.652539 0.653677 0.654358 0.654525 0.654469 0.654254 0.653889 0.653270 0.652523 0.651879 0.651500 0.650867 0.650314 0.648949 0.646502 0.643897 0.639728 0.635461 0.630614 0.624921 0.621639 0.617594 0.612277 0.609818 0.604019 0.597514 0.592923 0.588562 0.582388 0.580342 0.577360 0.576282 0.575836 0.575545 0.575400 0.574674 0.573601 0.572172 0.570541 0.568765 0.566786 0.564580 0.561923 0.558993 0.555847 0.552534 0.549190 0.545900 0.542706 0.539342 0.535721 0.531800 0.527577 0.522951 0.518154 0.513601 0.508675 0.503890 0.499194 0.494435 0.489433 0.484259 0.479189 0.473692 0.467351 0.460913 0.453905 0.446669 0.439549 0.432943 0.427223 0.421799 0.416550 0.410883 0.404796 0.398224 0.391789 0.384774 0.379357 0.373318 0.368273 0.362745 0.357215 0.352113 0.347331 0.342072 0.336256 0.331109 0.325935 0.320982 0.314926 0.309965 0.305497 0.301124 0.296784 0.292432 0.287935 0.283039 0.278172 0.273265 0.269206 0.265241 0.262451 0.259724 0.256472 0.254293 0.250194 0.248091 0.245595 0.245623 0.247346 0.248053 0.250418 0.253684 0.253522 0.256718 0.261326 0.263134 0.266054 0.269613 0.268099 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 0.273307 0.271346 0.270284 0.269330 0.268603 0.266560 0.265677 0.263780 0.263750 0.265418 0.266590 0.266800 0.268789 0.270390 0.273436 0.277447 0.278901 0.279635 0.280275 0.282641 0.286242 0.289578 0.292979 0.296269 0.299235 0.301723 0.304215 0.307242 0.309836 0.313964 0.317898 0.321908 0.325365 0.329068 0.333072 0.336664 0.340414 0.344106 0.347949 0.351701 0.355517 0.359154 0.362678 0.366014 0.369369 0.372562 0.375493 0.379218 0.382166 0.385608 0.388517 0.391456 0.394398 0.397054 0.399953 0.402860 0.406381 0.409484 0.413089 0.416048 0.419476 0.421643 0.423400 0.425339 0.427567 0.430294 0.433137 0.436058 0.438766 0.441539 0.443743 0.446130 0.448373 0.450472 0.453251 0.454923 0.457610 0.459762 0.463059 0.465685 0.468908 0.471866 0.474351 0.477257 0.480522 0.483378 0.485764 0.489782 0.492661 0.497181 0.503254 0.508278 0.515769 0.521821 0.527594 0.533109 0.541100 0.549213 0.559388 0.568082 0.573913 0.578955 0.583703 0.587361 0.592600 0.597970 0.602826 0.609629 0.615919 0.621576 0.625089 0.627794 0.630758 0.633211 0.635270 0.638304 0.642207 0.646272 0.649923 0.654347 0.657330 0.659470 0.660561 0.661147 0.661441 0.661584 0.661394 0.660822 0.659632 0.657901 0.656180 0.654993 0.654037 0.653822 0.653285 0.651797 0.649903 0.645946 0.641236 0.635758 0.629536 0.625523 0.620448 0.614355 0.611778 0.606690 0.601054 0.597274 0.592834 0.586520 0.584342 0.580967 0.579271 0.578169 0.577218 0.576661 0.575709 0.574600 0.573185 0.571578 0.569759 0.567786 0.565611 0.563086 0.560366 0.557366 0.553992 0.550394 0.546438 0.542444 0.538222 0.534034 0.529762 0.525412 0.520754 0.515807 0.510948 0.505714 0.500631 0.495793 0.490975 0.486087 0.480751 0.475263 0.469268 0.462669 0.456496 0.450299 0.444370 0.438406 0.432349 0.426303 0.419900 0.413499 0.406962 0.400776 0.394743 0.389165 0.382951 0.377800 0.371726 0.366176 0.360093 0.354285 0.349229 0.344577 0.339512 0.333543 0.328360 0.322928 0.317793 0.311562 0.306552 0.302079 0.297888 0.293888 0.289826 0.285671 0.280848 0.275893 0.271070 0.267312 0.263815 0.261390 0.258847 0.255526 0.253358 0.249534 0.248045 0.246541 0.247107 0.248455 0.248257 0.250349 0.254187 0.254870 0.258462 0.263316 0.264775 0.268141 0.272287 0.271505 -1.000000 -1.000000 -1.000000 -1.000000 
-1.000000 -1.000000 -1.000000 -1.000000 0.275402 0.272583 0.271008 0.270196 0.270313 0.269253 0.268857 0.266633 0.265703 0.266748 0.267754 0.268143 0.270141 0.271527 0.273879 0.277047 0.277950 0.278760 0.279966 0.283023 0.287104 0.290263 0.292950 0.295520 0.297958 0.300225 0.303169 0.307035 0.310323 0.314646 0.318310 0.321776 0.324405 0.327067 0.330286 0.333811 0.337966 0.342499 0.347205 0.351502 0.355482 0.359089 0.362359 0.365174 0.367775 0.370255 0.372490 0.375801 0.378789 0.382330 0.385820 0.389564 0.393074 0.396271 0.399164 0.401874 0.405374 0.408405 0.412139 0.415421 0.418950 0.421204 0.423257 0.425320 0.427368 0.429643 0.431718 0.434067 0.436638 0.439561 0.442145 0.444770 0.447022 0.448948 0.451691 0.453323 0.456194 0.458728 0.462543 0.465907 0.469647 0.472588 0.474439 0.476397 0.478918 0.481872 0.484908 0.489690 0.492758 0.496927 0.502496 0.507313 0.514805 0.521016 0.527113 0.532790 0.540856 0.548919 0.559183 0.568092 0.573805 0.578703 0.583611 0.587721 0.593243 0.599190 0.604768 0.612092 0.618581 0.623865 0.626661 0.628510 0.631069 0.633823 0.636501 0.640345 0.644958 0.648942 0.651771 0.654960 0.656805 0.658256 0.659226 0.660192 0.661157 0.662114 0.662548 0.662636 0.661967 0.660591 0.658852 0.657392 0.655973 0.655260 0.654493 0.653238 0.651674 0.648254 0.643968 0.639144 0.633367 0.629195 0.623329 0.615959 0.612576 0.607444 0.602627 0.599592 0.595829 0.590161 0.588260 0.584794 0.582314 0.579905 0.577670 0.576144 0.574600 0.573229 0.571666 0.569800 0.567679 0.565308 0.562795 0.560177 0.557611 0.555010 0.552068 0.548773 0.544888 0.540624 0.535903 0.531239 0.526799 0.522595 0.518392 0.513857 0.509164 0.503718 0.497911 0.492126 0.486446 0.480942 0.475166 0.469441 0.463474 0.457068 0.451163 0.445451 0.440096 0.434712 0.429134 0.423081 0.416240 0.409390 0.402671 0.396902 0.391401 0.386386 0.380758 0.375917 0.370315 0.364818 0.358506 0.352519 0.347165 0.342442 0.337402 0.331210 0.326026 0.320434 0.315152 0.309002 0.304119 0.299548 0.295444 0.291588 0.287766 0.284060 0.279681 0.275101 0.270620 0.266992 0.263465 0.260676 0.257686 0.254009 0.251970 0.249127 0.248822 0.248531 0.249212 0.249666 0.248348 0.250013 0.254640 0.256518 0.261041 0.265781 0.266800 0.270057 0.274455 0.273980 -1.000000 -1.000000 -1.000000 -1.000000 
